"Subject"	"Activity"	"X1.tBodyAcc.mean()-X"	"X2.tBodyAcc.mean()-Y"	"X3.tBodyAcc.mean()-Z"	"X41.tGravityAcc.mean()-X"	"X42.tGravityAcc.mean()-Y"	"X43.tGravityAcc.mean()-Z"	"X81.tBodyAccJerk.mean()-X"	"X82.tBodyAccJerk.mean()-Y"	"X83.tBodyAccJerk.mean()-Z"	"X121.tBodyGyro.mean()-X"	"X122.tBodyGyro.mean()-Y"	"X123.tBodyGyro.mean()-Z"	"X161.tBodyGyroJerk.mean()-X"	"X162.tBodyGyroJerk.mean()-Y"	"X163.tBodyGyroJerk.mean()-Z"	"X201.tBodyAccMag.mean.."	"X214.tGravityAccMag.mean.."	"X227.tBodyAccJerkMag.mean.."	"X240.tBodyGyroMag.mean.."	"X253.tBodyGyroJerkMag.mean.."	"X266.fBodyAcc.mean()-X"	"X267.fBodyAcc.mean()-Y"	"X268.fBodyAcc.mean()-Z"	"X294.fBodyAcc.meanFreq()-X"	"X295.fBodyAcc.meanFreq()-Y"	"X296.fBodyAcc.meanFreq()-Z"	"X345.fBodyAccJerk.mean()-X"	"X346.fBodyAccJerk.mean()-Y"	"X347.fBodyAccJerk.mean()-Z"	"X373.fBodyAccJerk.meanFreq()-X"	"X374.fBodyAccJerk.meanFreq()-Y"	"X375.fBodyAccJerk.meanFreq()-Z"	"X424.fBodyGyro.mean()-X"	"X425.fBodyGyro.mean()-Y"	"X426.fBodyGyro.mean()-Z"	"X452.fBodyGyro.meanFreq()-X"	"X453.fBodyGyro.meanFreq()-Y"	"X454.fBodyGyro.meanFreq()-Z"	"X503.fBodyAccMag.mean.."	"X513.fBodyAccMag.meanFreq.."	"X516.fBodyBodyAccJerkMag.mean.."	"X526.fBodyBodyAccJerkMag.meanFreq.."	"X529.fBodyBodyGyroMag.mean.."	"X539.fBodyBodyGyroMag.meanFreq.."	"X542.fBodyBodyGyroJerkMag.mean.."	"X552.fBodyBodyGyroJerkMag.meanFreq.."	"X4.tBodyAcc.std()-X"	"X5.tBodyAcc.std()-Y"	"X6.tBodyAcc.std()-Z"	"X44.tGravityAcc.std()-X"	"X45.tGravityAcc.std()-Y"	"X46.tGravityAcc.std()-Z"	"X84.tBodyAccJerk.std()-X"	"X85.tBodyAccJerk.std()-Y"	"X86.tBodyAccJerk.std()-Z"	"X124.tBodyGyro.std()-X"	"X125.tBodyGyro.std()-Y"	"X126.tBodyGyro.std()-Z"	"X164.tBodyGyroJerk.std()-X"	"X165.tBodyGyroJerk.std()-Y"	"X166.tBodyGyroJerk.std()-Z"	"X202.tBodyAccMag.std.."	"X215.tGravityAccMag.std.."	"X228.tBodyAccJerkMag.std.."	"X241.tBodyGyroMag.std.."	"X254.tBodyGyroJerkMag.std.."	"X269.fBodyAcc.std()-X"	"X270.fBodyAcc.std()-Y"	"X271.fBodyAcc.std()-Z"	"X348.fBodyAccJerk.std()-X"	"X349.fBodyAccJerk.std()-Y"	"X350.fBodyAccJerk.std()-Z"	"X427.fBodyGyro.std()-X"	"X428.fBodyGyro.std()-Y"	"X429.fBodyGyro.std()-Z"	"X504.fBodyAccMag.std.."	"X517.fBodyBodyAccJerkMag.std.."	"X530.fBodyBodyGyroMag.std.."	"X543.fBodyBodyGyroJerkMag.std.."
"15"	"4 SITTING           "	"0.272903379796610"	"-0.01171884722711864"	"-0.1136612532033898"	" 0.890364262203390"	" 0.21084930501694915"	" 0.00281565980440678"	"0.0784792788644068"	"-8.98437589491525e-03"	"-2.37207545345763e-03"	"-0.03771111303389831"	"-0.08034287628305085"	" 0.095197808389830510"	"-0.0953649067966102"	"-0.0396068774557627"	"-0.05241483419830509"	"-0.958669836271186404"	"-0.958669836271186404"	"-0.98610783915254241"	"-0.9573316283050848"	"-0.9921888938983051"	"-0.9866196094915254"	"-0.93892643077966098"	"-0.9632270049152543"	"-4.22904796610179e-05"	" 0.09668571954915255"	" 0.151053127327118647"	"-0.98810610203389826"	"-0.97815901322033894"	"-0.9849084184745762"	" 0.24002278107147457"	"-6.70383050847260e-06"	" 0.03975600167966102"	"-0.9861525803389830"	"-0.9792017247457627"	"-0.9667315183050847"	" 0.10547568285661017"	"-0.15462605235254237"	"-0.008672597006779663"	"-0.94975200132203386"	" 0.157506318561016961"	"-0.984689437118644095"	" 0.242818344188135582"	"-0.97376217983050850"	"-0.054403675538983051"	"-0.9901809593220339"	" 0.208016817940677973"	"-0.98708435610169487"	"-0.92240716288135594"	"-0.94933802508474574"	"-0.982620883728814"	"-0.943561411694915"	"-0.952973658983051"	"-0.98816233389830510"	"-0.97812699881355936"	"-0.9870110247457627"	"-0.9882041152542372"	"-0.97532151949152546"	"-0.9637658028813559"	"-0.9928890427118644"	"-0.9903133079661017"	"-0.98793720254237283"	"-0.9379779055932204"	"-0.9379779055932204"	"-0.9846390184745762"	"-0.9634750749152542"	"-0.9897200494915254"	"-0.98738477898305088"	"-0.91916270033898306"	"-0.9457047130508475"	"-0.98931435966101700"	"-0.97971304593220343"	"-0.98769411355932202"	"-0.988881930508475"	"-0.9734560923728813"	"-0.9662286483050847"	"-0.941195938135593213"	"-0.9832762516949153"	"-0.9633782284745763"	"-0.9895039416949153"
"15"	"5 STANDING          "	"0.278915803962264"	"-0.01835163603962264"	"-0.1059108326792453"	" 0.965528899622642"	"-0.16471317549056605"	" 0.06459759945283018"	"0.0752280703207547"	" 6.17255520183019e-03"	"-6.58737093471698e-03"	"-0.02624335622547170"	"-0.06596375171698113"	" 0.076194673877358496"	"-0.1013587862264151"	"-0.0438507492018868"	"-0.05227839719056604"	"-0.961207616226415040"	"-0.961207616226415040"	"-0.98149512566037733"	"-0.9469613811320755"	"-0.9844070779245283"	"-0.9867249988679245"	"-0.94334878867924532"	"-0.9654735145283019"	" 6.27177564339623e-02"	"-0.03449900309622642"	" 0.099396349113207549"	"-0.98535349264150940"	"-0.96788470943396232"	"-0.9826323028301887"	" 0.26794779264150942"	"-1.73615099864151e-01"	" 0.06504750836226415"	"-0.9503802862264151"	"-0.9751338688679245"	"-0.9682648550943396"	"-0.18867085465471697"	"-0.13016107292641510"	"-0.051238443503773587"	"-0.96033734433962270"	" 0.032896107113207548"	"-0.979078785660377315"	" 0.293685314135849029"	"-0.95673390018867921"	"-0.199913549754716979"	"-0.9831880918867925"	" 0.057023866447169808"	"-0.98894924735849055"	"-0.93190014830188683"	"-0.95167025792452831"	"-0.988432084716981"	"-0.965687978301887"	"-0.958810153207547"	"-0.98545906849056608"	"-0.96772039962264145"	"-0.9853019407547170"	"-0.9477908020754717"	"-0.97133258433962266"	"-0.9681670464150943"	"-0.9715143120754717"	"-0.9881074139622642"	"-0.98129311792452834"	"-0.9486004326415094"	"-0.9486004326415094"	"-0.9799948005660377"	"-0.9312867786792453"	"-0.9814328275471698"	"-0.99006096264150945"	"-0.93028644339622646"	"-0.9479059113207547"	"-0.98693413358490567"	"-0.96993410358490562"	"-0.98665445943396224"	"-0.948275234150943"	"-0.9694428820754717"	"-0.9712821835849057"	"-0.950204045849056600"	"-0.9801840866037735"	"-0.9288383037735849"	"-0.9803297094339622"
"15"	"6 LAYING            "	"0.289475652500000"	"-0.01662965420541667"	"-0.1185302402916667"	"-0.171993054500000"	" 0.89924255305555556"	"-0.03691929055555555"	"0.0767515438611111"	" 1.23984271386111e-02"	"-4.43927981861111e-03"	"-0.01683008877916667"	"-0.06197008719444445"	" 0.113451899791666672"	"-0.1022667142361111"	"-0.0415878968152778"	"-0.06243345562361111"	"-0.955340661527777746"	"-0.955340661527777746"	"-0.97989022819444449"	"-0.9446051272222222"	"-0.9832350254166666"	"-0.9740161765277777"	"-0.96246112430555553"	"-0.9515659462500000"	"-1.48912121697222e-01"	" 0.24059743881458334"	" 0.062747480492499993"	"-0.98132999902777773"	"-0.97083322166666663"	"-0.9747756837500000"	" 0.11478748184222222"	" 1.41056829361111e-02"	" 0.00103397312222222"	"-0.9554135961111111"	"-0.9643108936111111"	"-0.9581900998611111"	"-0.15498748266388890"	"-0.14602012188194444"	" 0.000812185868055555"	"-0.95600103402777781"	" 0.127358410820833323"	"-0.973681222777777799"	" 0.273485129381944470"	"-0.94681264236111107"	"-0.196344267730555549"	"-0.9757278538888889"	" 0.088667132883611111"	"-0.97225555152777776"	"-0.96275942236111112"	"-0.92958683527777775"	"-0.961509742916667"	"-0.986036192361111"	"-0.950710357083333"	"-0.98173938680555550"	"-0.97092158777777782"	"-0.9784029565277778"	"-0.9571676806944445"	"-0.96114291180555556"	"-0.9565370516666667"	"-0.9739239512500000"	"-0.9804828344444444"	"-0.98011273277777777"	"-0.9433141079166667"	"-0.9433141079166667"	"-0.9736444627777778"	"-0.9240430076388889"	"-0.9736500416666667"	"-0.97171882458333336"	"-0.96459043013888890"	"-0.9239239919444444"	"-0.98394929069444448"	"-0.97321531972222219"	"-0.98074509736111115"	"-0.958224495416667"	"-0.9599919070833334"	"-0.9600158311111111"	"-0.945508560000000053"	"-0.9725300779166667"	"-0.9236822448611112"	"-0.9726457106944445"
"16"	"1 WALKING           "	"0.276023564509804"	"-0.02042869294529412"	"-0.1088040498039216"	" 0.925981326078431"	"-0.06682464727450980"	"-0.21735119431372549"	"0.0770223771764706"	" 9.68444678235294e-03"	" 3.60803282352941e-03"	"-0.01517219127921569"	"-0.06959556896078431"	" 0.081865073568627447"	"-0.1109173482823529"	"-0.0433876843176471"	"-0.05329866707058824"	"-0.258766694117647078"	"-0.258766694117647078"	"-0.36314448352941175"	"-0.4859319327450980"	"-0.6715418341176470"	"-0.3947904335294118"	"-0.32150066784313724"	"-0.2443630482352941"	"-3.50681958176471e-01"	"-0.02703920286078431"	" 0.030981108310392157"	"-0.44140618254901959"	"-0.45427082215686276"	"-0.4223323941176471"	"-0.33091214588235296"	"-3.96511933696078e-01"	"-0.45392899788235297"	"-0.5957464862745098"	"-0.6197319303921569"	"-0.4328853109803922"	"-0.18403159452941176"	"-0.08704758411764706"	"-0.285078729888235294"	"-0.41046324196078432"	" 0.175600477686274514"	"-0.378278490588235317"	" 0.092199914287058829"	"-0.66922854078431371"	" 0.179727428509803916"	"-0.7206822899999999"	" 0.107675565799999998"	"-0.40469252392156863"	"-0.31456976235294115"	"-0.15979979023529411"	"-0.982469595490196"	"-0.973784841960784"	"-0.961387254313726"	"-0.39622373843137254"	"-0.42556385862745100"	"-0.4402582174509804"	"-0.6541718470588235"	"-0.61259363411764711"	"-0.3654895305882353"	"-0.6758897227450981"	"-0.7122377529411765"	"-0.57126477941176468"	"-0.4718092674509804"	"-0.4718092674509804"	"-0.4033865639215686"	"-0.6650784043137254"	"-0.7228084384313725"	"-0.40907048803921570"	"-0.35437067862745097"	"-0.1805013179411765"	"-0.40288411509803923"	"-0.43361265784313724"	"-0.45663628254901961"	"-0.673741136862745"	"-0.6119408774509804"	"-0.4032197913725490"	"-0.592150985098039206"	"-0.4414477545098039"	"-0.7211370015686275"	"-0.7457268539215687"
"16"	"2 WALKING_UPSTAIRS  "	"0.255986102627451"	"-0.01436549450117647"	"-0.1240745177450980"	" 0.826874282745098"	"-0.08059260254901961"	"-0.37905969803921569"	"0.0762526677000000"	" 1.73729333352941e-02"	" 3.80533591627451e-02"	" 0.07184088780784313"	"-0.04861367897058824"	"-0.007792880217647060"	"-0.1409082936139216"	"-0.0296211298558824"	"-0.03541630005490196"	"-0.233990331568627447"	"-0.233990331568627447"	"-0.48321904999999998"	"-0.3082605680392157"	"-0.7377051621568628"	"-0.4749840147058824"	"-0.26806381274509805"	"-0.3358530411764706"	"-4.38031145882353e-01"	"-0.22364498354705883"	"-0.301508248862745076"	"-0.54608886294117642"	"-0.46860520529411764"	"-0.5652208405882353"	"-0.33223772750980390"	"-5.35799234509804e-01"	"-0.51956011215686271"	"-0.5323997162745098"	"-0.6420180641176471"	"-0.4924274935294118"	"-0.38064359941176473"	"-0.31198845998039215"	"-0.419784041764705851"	"-0.37064973823529412"	"-0.093739680576470585"	"-0.475597717843137258"	" 0.067344371407843134"	"-0.63054667549019605"	"-0.279231071313725487"	"-0.7878336323529411"	" 0.134537892325490183"	"-0.39708383156862748"	"-0.16373274507843139"	"-0.12928382572156863"	"-0.948413552745098"	"-0.933657461176471"	"-0.907649558823529"	"-0.52108914019607844"	"-0.42562593725490194"	"-0.5934111296078431"	"-0.5080871666666666"	"-0.58638289372549024"	"-0.3650251700784314"	"-0.7072641686274510"	"-0.7747190662745098"	"-0.71710102196078429"	"-0.3347950801960785"	"-0.3347950801960785"	"-0.4930671296078432"	"-0.5181896464705882"	"-0.7972932284313725"	"-0.36963614098039216"	"-0.16632423911764704"	"-0.0945612331450980"	"-0.53807309019607841"	"-0.41712701235294120"	"-0.62012358647058818"	"-0.509896031372549"	"-0.5596005984313726"	"-0.3873094899019608"	"-0.418924256078431367"	"-0.5199312400000000"	"-0.5324867215686274"	"-0.8253143270588236"
"16"	"3 WALKING_DOWNSTAIRS"	"0.295586802191489"	"-0.01838985837872341"	"-0.1198737051489362"	" 0.917818427021277"	"-0.05848326763829787"	"-0.22538249638297872"	"0.0907857064255319"	"-1.48114530276596e-02"	"-2.93122562936170e-02"	"-0.02253733699787234"	"-0.06826479270638297"	" 0.083538005700000001"	"-0.1039040445436170"	"-0.0567686629753191"	"-0.06121369329297872"	" 0.191079793587446811"	" 0.191079793587446811"	"-0.16590881080851064"	"-0.3098204272340426"	"-0.5908966363829787"	" 0.0368263528276596"	"-0.13459835272680851"	"-0.0476942637600000"	"-4.47958436170213e-01"	"-0.00264587983404255"	" 0.035294070917021275"	"-0.15544488276595744"	"-0.28995785548936170"	"-0.2419740800212766"	"-0.36897840046808511"	"-4.17064208808511e-01"	"-0.37663768670212766"	"-0.4208440086255319"	"-0.4795129836170213"	"-0.3750006255319149"	"-0.28262494038297870"	" 0.07910592303617021"	"-0.121321578170212760"	" 0.11403208854680852"	" 0.020139185308510638"	"-0.074565908222340424"	"-0.014841443744680849"	"-0.48825393957446805"	" 0.041547289106382980"	"-0.5896631500000000"	" 0.102927876712765959"	" 0.20725199792978724"	"-0.14699383765531915"	" 0.01143539447872340"	"-0.957785118085106"	"-0.955487793617021"	"-0.910588943191489"	"-0.10118692659574469"	"-0.26168475242553191"	"-0.3033815828319149"	"-0.4541884710638298"	"-0.52832930468085104"	"-0.4446363348936170"	"-0.6236760242553191"	"-0.5834217846808510"	"-0.54063346936170209"	" 0.1191837406382979"	" 0.1191837406382979"	"-0.0783498875595745"	"-0.4223153168085106"	"-0.5958222144680851"	" 0.26611549209829788"	"-0.20868058788297872"	"-0.0379716239787234"	"-0.12568281809319148"	"-0.28150740694893617"	"-0.36402669587234043"	"-0.470373498510638"	"-0.5652140327659575"	"-0.5211008187234043"	"-0.053413717917021278"	"-0.0919623368021277"	"-0.4799398459148936"	"-0.6334798046808511"
"16"	"4 SITTING           "	"0.280768574492754"	"-0.01024979399565217"	"-0.0891404038405797"	" 0.942457377971014"	"-0.08658825394202899"	" 0.08926822004637681"	"0.0734346720289855"	" 9.85642890855072e-03"	"-1.15030575052174e-02"	"-0.04120140422753623"	"-0.05745254330434783"	" 0.079573631046376811"	"-0.0957204520289855"	"-0.0450369280637681"	"-0.05883712735362319"	"-0.961879680724637698"	"-0.961879680724637698"	"-0.98747269913043478"	"-0.9464173824637682"	"-0.9924446062318840"	"-0.9870438289855072"	"-0.96145668550724639"	"-0.9595522304347827"	"-7.57859632753623e-03"	" 0.14998793406811595"	" 0.131560420550724644"	"-0.99096425130434784"	"-0.98175216739130433"	"-0.9811780368115942"	" 0.20345253205217392"	"-2.72028128159420e-02"	" 0.01101737075507246"	"-0.9786328569565217"	"-0.9667960017391304"	"-0.9600582640579710"	" 0.13869307872101450"	"-0.17480573593623189"	" 0.207112798289855071"	"-0.95833548072463770"	" 0.240617264101449291"	"-0.983968635942028991"	" 0.320055144681159420"	"-0.95406099434782610"	" 0.000688060278260866"	"-0.9893631363768116"	" 0.232631765847826077"	"-0.98682560536231889"	"-0.95160787246376810"	"-0.93967224710144925"	"-0.980158243333333"	"-0.968023206956522"	"-0.945813561478261"	"-0.99086113478260873"	"-0.98180097072463768"	"-0.9834872128985507"	"-0.9810373733333333"	"-0.95833659550724637"	"-0.9602878313043478"	"-0.9895832794202899"	"-0.9906217933333333"	"-0.98836432144927533"	"-0.9410512360869565"	"-0.9410512360869565"	"-0.9836153340579710"	"-0.9379424046376812"	"-0.9882612526086957"	"-0.98689241840579711"	"-0.94982926043478266"	"-0.9346521465217391"	"-0.99156786768115945"	"-0.98323077449275365"	"-0.98436246913043479"	"-0.982057861449275"	"-0.9543437524637681"	"-0.9642700523188406"	"-0.942588250115942050"	"-0.9821905547826087"	"-0.9388632150724637"	"-0.9875063489855073"
"16"	"5 STANDING          "	"0.283497402948718"	"-0.01659996729358974"	"-0.1036577290769231"	" 0.941587749358974"	"-0.05788670450000000"	"-0.16673746816666668"	"0.0736438905641026"	" 1.20767950358846e-02"	"-4.76310557910256e-03"	"-0.02993372941666667"	"-0.06866773299999999"	" 0.086734270884615383"	"-0.1001073326025641"	"-0.0424982241410256"	"-0.05443352944102564"	"-0.969948825128205128"	"-0.969948825128205128"	"-0.98920523179487185"	"-0.9725281782051282"	"-0.9928485760256410"	"-0.9894276708974359"	"-0.96931401525641026"	"-0.9699995042307692"	"-1.62371376025641e-02"	" 0.06735694194666667"	" 0.052515871399999997"	"-0.99103863897435895"	"-0.98242540397435896"	"-0.9860918915384616"	" 0.26745246205128204"	"-1.10757034462821e-02"	"-0.00527777880897436"	"-0.9731573516666666"	"-0.9835942446153846"	"-0.9836392700000000"	"-0.11757013956666666"	"-0.18018892241794870"	" 0.007915323461538460"	"-0.97108255807692312"	" 0.092492139837179493"	"-0.986502687948717982"	" 0.344673907153846160"	"-0.97544863217948719"	"-0.083593787048717949"	"-0.9911724300000000"	" 0.211078134223076919"	"-0.98907681179487184"	"-0.96029826769230775"	"-0.95346896166666661"	"-0.985359689871795"	"-0.980552435769231"	"-0.959562830769231"	"-0.99102649743589744"	"-0.98262195474358971"	"-0.9880738256410256"	"-0.9734001075641026"	"-0.98011027730769229"	"-0.9823570064102564"	"-0.9871023226923077"	"-0.9925894411538462"	"-0.99269852294871797"	"-0.9572944944871795"	"-0.9572944944871795"	"-0.9867615506410257"	"-0.9641057684615385"	"-0.9908094274358974"	"-0.98910062064102566"	"-0.95817431012820509"	"-0.9485402670512820"	"-0.99184714961538456"	"-0.98423646217948713"	"-0.98865796025641028"	"-0.973926885000000"	"-0.9784024187179488"	"-0.9835274020512821"	"-0.957173571923076949"	"-0.9859127169230769"	"-0.9635747360256410"	"-0.9906728007692308"
"16"	"6 LAYING            "	"0.274227162571429"	"-0.01661035105628571"	"-0.1073104932428571"	"-0.206783742242857"	"-0.01992702257142857"	" 0.89388446857142856"	"0.0783960268571429"	" 1.32805054325714e-02"	"-1.54105089764286e-03"	"-0.01615454068571429"	"-0.11367506088571429"	" 0.096621034942857148"	"-0.1022095722000000"	"-0.0347735325871429"	"-0.05767904351428571"	"-0.961834634857142823"	"-0.961834634857142823"	"-0.98834965657142859"	"-0.9517770995714285"	"-0.9908395262857143"	"-0.9802131874285714"	"-0.96363557514285714"	"-0.9745800691428571"	"-3.46413625170000e-01"	"-0.18301814010000000"	" 0.130679193077142847"	"-0.98858004628571428"	"-0.98475292714285712"	"-0.9855449452857142"	" 0.06559671734000000"	"-1.85799188572857e-02"	" 0.06520786008428571"	"-0.9758924074285714"	"-0.9760929205714286"	"-0.9859577880000000"	"-0.12555159781714287"	"-0.21550780059999999"	" 0.100235755224428569"	"-0.96802052128571425"	"-0.121302340485714283"	"-0.987514525142857202"	" 0.353266127962857168"	"-0.97024963885714288"	"-0.124998552485714287"	"-0.9886952777142857"	" 0.090987582812999998"	"-0.97369142942857145"	"-0.94306115028571424"	"-0.96549027628571427"	"-0.963761977857143"	"-0.966087103857143"	"-0.967886002000000"	"-0.98841672385714285"	"-0.98486728685714287"	"-0.9876441270000000"	"-0.9770107698571429"	"-0.97074751400000003"	"-0.9847814848571429"	"-0.9858354594285714"	"-0.9890465760000000"	"-0.99446515771428567"	"-0.9578959277142857"	"-0.9578959277142857"	"-0.9878910035714286"	"-0.9590200362857143"	"-0.9882124254285715"	"-0.97140907514285713"	"-0.93708363671428574"	"-0.9625243727142857"	"-0.98928735914285715"	"-0.98621501300000003"	"-0.98834890457142854"	"-0.977509583571429"	"-0.9681352518571429"	"-0.9857309958571429"	"-0.958111895857142848"	"-0.9872471600000000"	"-0.9589750840000000"	"-0.9880584011428571"
"17"	"1 WALKING           "	"0.272341855245902"	"-0.01848754033393443"	"-0.1097921220327869"	" 0.928112368524590"	"-0.17992738270491804"	"-0.19026594962295082"	"0.0773188580032787"	" 1.30098548360656e-02"	" 2.43753334442623e-02"	"-0.00922265519180328"	"-0.08397733437704918"	" 0.075713265670491803"	"-0.1099592379278689"	"-0.0379251328622951"	"-0.05138071667540984"	"-0.151151487704918042"	"-0.151151487704918042"	"-0.30109326918032786"	"-0.3350098368852459"	"-0.5171674406557377"	"-0.3609916749180328"	"-0.06502676221262295"	"-0.3828328022950820"	"-4.14940955557377e-01"	" 0.00857138068540984"	"-0.093332873223278684"	"-0.42344609459016391"	"-0.19423272173770492"	"-0.5234270557377049"	"-0.43680842295081967"	"-4.00493415950820e-01"	"-0.44673187672131148"	"-0.4077167085245902"	"-0.4901662865573770"	"-0.3988092175409836"	"-0.10258265899016393"	"-0.07616811720655738"	"-0.163270727868852467"	"-0.42938004344262293"	" 0.174349227754098363"	"-0.335938891803278683"	" 0.027410327023606556"	"-0.51861805868852462"	" 0.351564688770491796"	"-0.5827118596721311"	" 0.152044228696721323"	"-0.31950017295081967"	"-0.01757978855426229"	"-0.26582448918032786"	"-0.980983351639344"	"-0.968613202622951"	"-0.956903248196721"	"-0.35549263540983606"	"-0.09353850340000000"	"-0.5343033116393443"	"-0.4798135129508197"	"-0.45493290393442626"	"-0.3860444354098361"	"-0.4312961481967213"	"-0.5602034890163934"	"-0.52442288737704923"	"-0.4618378668852459"	"-0.4618378668852459"	"-0.2756727862295082"	"-0.5224947636065573"	"-0.5397084914754098"	"-0.30480627409836064"	"-0.05561379308524590"	"-0.2623915949180328"	"-0.34386612901639346"	"-0.04703793776721311"	"-0.54387299622950824"	"-0.504849290819672"	"-0.4392387877049180"	"-0.4387686995081967"	"-0.565162507704918049"	"-0.2112318601803279"	"-0.6153200777049180"	"-0.5203854791803278"
"17"	"2 WALKING_UPSTAIRS  "	"0.252604768583333"	"-0.02286456143083333"	"-0.1212904421041667"	" 0.853530565833333"	"-0.28415375333333331"	"-0.29817146416666668"	"0.0768044170437500"	" 3.08356513937500e-02"	" 7.59533846458334e-03"	"-0.03042505713958333"	"-0.05484559413704167"	" 0.056093135814583327"	"-0.1426553976604167"	"-0.0414496328508333"	"-0.02234820865458333"	"-0.012806227691666667"	"-0.012806227691666667"	"-0.35723389791666665"	"-0.2351912490916667"	"-0.6373674906250000"	"-0.1397522212625000"	"-0.11751973559999999"	"-0.3999234945625000"	"-5.29234509062500e-01"	"-0.15669437456874999"	"-0.258321394134166660"	"-0.36027222583333335"	"-0.37705192874999999"	"-0.6330177079166667"	"-0.57604400187500004"	"-4.74055998333333e-01"	"-0.55282297604166664"	"-0.4162230182916666"	"-0.5214354152083334"	"-0.3242737133333333"	"-0.23093383148958332"	"-0.21055159731666667"	"-0.349178571291666684"	"-0.15030564329166668"	"-0.184408514979166660"	"-0.360299853125000014"	"-0.089013615133333335"	"-0.50406695687500003"	"-0.103520890333333337"	"-0.6690087635416667"	" 0.086554171960416662"	"-0.06295275410062499"	"-0.01317210143958333"	"-0.23022095423958333"	"-0.949460372291667"	"-0.915973466250000"	"-0.930159843541667"	"-0.29266582708333333"	"-0.34979187322916666"	"-0.6574308360416666"	"-0.4965627327291667"	"-0.49304412520833335"	"-0.2344023507145833"	"-0.6060443443750000"	"-0.6767228477083334"	"-0.61058620229166671"	"-0.1028777303875000"	"-0.1028777303875000"	"-0.3909124504166667"	"-0.4408372601250000"	"-0.6823116287500000"	"-0.03553811728541667"	"-0.02527817360833334"	"-0.2048157105000000"	"-0.28721903829166667"	"-0.36511426358333332"	"-0.68032577083333334"	"-0.524468391687500"	"-0.4811541197916667"	"-0.2778914704375000"	"-0.217393170604166658"	"-0.4373831079166667"	"-0.4964445797916667"	"-0.7241557425000000"
"17"	"3 WALKING_DOWNSTAIRS"	"0.293918283260870"	"-0.01673594043478261"	"-0.0892432745173913"	" 0.928817578043478"	"-0.15107705765217391"	"-0.16096298595652173"	"0.1182508580065217"	"-1.13826178208696e-02"	"-9.39838078195652e-03"	" 0.06777283906739130"	"-0.12351719592826087"	" 0.016287874577608694"	"-0.1077700285000000"	"-0.0381702367441304"	"-0.05825188466413043"	" 0.148951103536086954"	" 0.148951103536086954"	"-0.22163169418478260"	"-0.2326417633076087"	"-0.5403257878260870"	"-0.0226239171245652"	"-0.13027251456521738"	"-0.3180818605000000"	"-5.14562240434783e-01"	"-0.15580101382826086"	"-0.113333185608695652"	"-0.21509204905434781"	"-0.35126840434782608"	"-0.4986684580434783"	"-0.50855702956521742"	"-5.59085845869565e-01"	"-0.45293900521739128"	"-0.3164129629673913"	"-0.4511268693478261"	"-0.4033803860869565"	"-0.27949802158043480"	"-0.07444516815760870"	"-0.154726798605434784"	" 0.05806805221086957"	"-0.055363375298478262"	"-0.188680399771739143"	"-0.044594637239130437"	"-0.40943875826086956"	"-0.025892021484782608"	"-0.5773488800000000"	" 0.163045288093478263"	" 0.18771976026956522"	"-0.06078920373847826"	"-0.23106415661521740"	"-0.950026242173913"	"-0.946576675652174"	"-0.901097766521739"	"-0.10343647141304348"	"-0.30406353417391302"	"-0.5363315706521740"	"-0.3704368688913043"	"-0.45928198956521737"	"-0.4684629843478261"	"-0.5268018252173913"	"-0.5721447341304348"	"-0.54277064652173912"	" 0.0914076757326087"	" 0.0914076757326087"	"-0.2065766838760870"	"-0.3526872810869565"	"-0.5923194908695653"	" 0.25894167630217391"	"-0.08605273586956522"	"-0.2454135416413044"	"-0.07187670326739130"	"-0.29893114491304346"	"-0.57304371108695651"	"-0.393194731747826"	"-0.4693904280434782"	"-0.5409495202173913"	"-0.061887676713043481"	"-0.2365385159478261"	"-0.4288686878260869"	"-0.6433992039130435"
